Sr. No,Image name,Detected Categories,Cleaned Image Path
942,02718.png,[],/content/cleaned_images_with_text_removal/02718.png
943,31948.png,"['person', 'person']",/content/cleaned_images_with_text_removal/31948.png
944,23806.png,[],/content/cleaned_images_with_text_removal/23806.png
945,36194.png,[],/content/cleaned_images_with_text_removal/36194.png
946,74198.png,[],/content/cleaned_images_with_text_removal/74198.png
947,39658.png,[],/content/cleaned_images_with_text_removal/39658.png
948,98256.png,['tie'],/content/cleaned_images_with_text_removal/98256.png
949,04791.png,"['person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/04791.png
950,01468.png,"['toilet', 'person']",/content/cleaned_images_with_text_removal/01468.png
951,82609.png,[],/content/cleaned_images_with_text_removal/82609.png
952,15392.png,"['person', 'person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/15392.png
953,17538.png,[],/content/cleaned_images_with_text_removal/17538.png
954,71602.png,['wine glass'],/content/cleaned_images_with_text_removal/71602.png
955,64059.png,['person'],/content/cleaned_images_with_text_removal/64059.png
956,15306.png,[],/content/cleaned_images_with_text_removal/15306.png
957,01452.png,[],/content/cleaned_images_with_text_removal/01452.png
958,76019.png,[],/content/cleaned_images_with_text_removal/76019.png
959,30246.png,"['person', 'person']",/content/cleaned_images_with_text_removal/30246.png
960,79426.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/79426.png
961,93127.png,['person'],/content/cleaned_images_with_text_removal/93127.png
962,31072.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/31072.png
963,76429.png,['person'],/content/cleaned_images_with_text_removal/76429.png
964,25097.png,['person'],/content/cleaned_images_with_text_removal/25097.png
965,97210.png,[],/content/cleaned_images_with_text_removal/97210.png
966,92187.png,"['person', 'baseball glove', 'sports ball']",/content/cleaned_images_with_text_removal/92187.png
967,08369.png,['person'],/content/cleaned_images_with_text_removal/08369.png
968,30961.png,['person'],/content/cleaned_images_with_text_removal/30961.png
969,40965.png,"['person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/40965.png
970,81436.png,['person'],/content/cleaned_images_with_text_removal/81436.png
971,86293.png,[],/content/cleaned_images_with_text_removal/86293.png
972,90842.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/90842.png
973,82195.png,['person'],/content/cleaned_images_with_text_removal/82195.png
974,05793.png,"['person', 'person', 'tie']",/content/cleaned_images_with_text_removal/05793.png
975,37854.png,['person'],/content/cleaned_images_with_text_removal/37854.png
976,68159.png,"['person', 'person']",/content/cleaned_images_with_text_removal/68159.png
977,63492.png,[],/content/cleaned_images_with_text_removal/63492.png
978,68431.png,['person'],/content/cleaned_images_with_text_removal/68431.png
979,69013.png,[],/content/cleaned_images_with_text_removal/69013.png
980,03981.png,"['person', 'cell phone']",/content/cleaned_images_with_text_removal/03981.png
981,94065.png,['person'],/content/cleaned_images_with_text_removal/94065.png
982,28173.png,"['person', 'person']",/content/cleaned_images_with_text_removal/28173.png
983,83954.png,[],/content/cleaned_images_with_text_removal/83954.png
984,75940.png,[],/content/cleaned_images_with_text_removal/75940.png
985,58210.png,['person'],/content/cleaned_images_with_text_removal/58210.png
986,56241.png,"['person', 'person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/56241.png
987,01359.png,"['person', 'cup']",/content/cleaned_images_with_text_removal/01359.png
988,46928.png,"['person', 'person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/46928.png
989,24931.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/24931.png
990,17596.png,['person'],/content/cleaned_images_with_text_removal/17596.png
991,01487.png,[],/content/cleaned_images_with_text_removal/01487.png
992,72019.png,[],/content/cleaned_images_with_text_removal/72019.png
993,74923.png,"['person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/74923.png
994,04387.png,"['bowl', 'person', 'person']",/content/cleaned_images_with_text_removal/04387.png
995,15926.png,['person'],/content/cleaned_images_with_text_removal/15926.png
996,24783.png,"['horse', 'person']",/content/cleaned_images_with_text_removal/24783.png
997,17208.png,"['person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/17208.png
998,48605.png,[],/content/cleaned_images_with_text_removal/48605.png
999,30546.png,"['person', 'person']",/content/cleaned_images_with_text_removal/30546.png
1000,87065.png,"['person', 'person']",/content/cleaned_images_with_text_removal/87065.png
1001,30576.png,[],/content/cleaned_images_with_text_removal/30576.png
1002,01284.png,['person'],/content/cleaned_images_with_text_removal/01284.png
1003,58916.png,['tie'],/content/cleaned_images_with_text_removal/58916.png
1004,52870.png,['tie'],/content/cleaned_images_with_text_removal/52870.png
1005,34521.png,"['person', 'person']",/content/cleaned_images_with_text_removal/34521.png
1006,35219.png,[],/content/cleaned_images_with_text_removal/35219.png
1007,39817.png,"['person', 'person']",/content/cleaned_images_with_text_removal/39817.png
1008,68253.png,[],/content/cleaned_images_with_text_removal/68253.png
1009,46095.png,['person'],/content/cleaned_images_with_text_removal/46095.png
1010,07931.png,"['person', 'person']",/content/cleaned_images_with_text_removal/07931.png
1011,23841.png,['person'],/content/cleaned_images_with_text_removal/23841.png
1012,78021.png,"['person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/78021.png
1013,51608.png,"['teddy bear', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/51608.png
1014,17534.png,"['person', 'person']",/content/cleaned_images_with_text_removal/17534.png
1015,34218.png,['person'],/content/cleaned_images_with_text_removal/34218.png
1016,87539.png,[],/content/cleaned_images_with_text_removal/87539.png
1017,18254.png,['person'],/content/cleaned_images_with_text_removal/18254.png
1018,18960.png,"['person', 'person', 'person']",/content/cleaned_images_with_text_removal/18960.png
1019,58349.png,['sports ball'],/content/cleaned_images_with_text_removal/58349.png
1020,89275.png,[],/content/cleaned_images_with_text_removal/89275.png
1021,83709.png,[],/content/cleaned_images_with_text_removal/83709.png
1022,49703.png,['person'],/content/cleaned_images_with_text_removal/49703.png
1023,72968.png,"['bottle', 'bottle', 'bottle', 'person']",/content/cleaned_images_with_text_removal/72968.png
1024,28403.png,['person'],/content/cleaned_images_with_text_removal/28403.png
1025,58361.png,"['person', 'person']",/content/cleaned_images_with_text_removal/58361.png
1026,80943.png,['chair'],/content/cleaned_images_with_text_removal/80943.png
1027,32980.png,[],/content/cleaned_images_with_text_removal/32980.png
1028,72598.png,"['person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/72598.png
1029,84750.png,[],/content/cleaned_images_with_text_removal/84750.png
1030,76598.png,['person'],/content/cleaned_images_with_text_removal/76598.png
1031,41986.png,['person'],/content/cleaned_images_with_text_removal/41986.png
1032,63712.png,['person'],/content/cleaned_images_with_text_removal/63712.png
1033,01738.png,[],/content/cleaned_images_with_text_removal/01738.png
1034,04769.png,['person'],/content/cleaned_images_with_text_removal/04769.png
1035,74310.png,['person'],/content/cleaned_images_with_text_removal/74310.png
1036,10843.png,"['person', 'tie']",/content/cleaned_images_with_text_removal/10843.png
1037,10395.png,['dog'],/content/cleaned_images_with_text_removal/10395.png
1038,02983.png,[],/content/cleaned_images_with_text_removal/02983.png
1039,05672.png,[],/content/cleaned_images_with_text_removal/05672.png
1040,01834.png,"['person', 'person']",/content/cleaned_images_with_text_removal/01834.png
1041,96054.png,['person'],/content/cleaned_images_with_text_removal/96054.png
1042,85314.png,"['person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/85314.png
1043,32149.png,[],/content/cleaned_images_with_text_removal/32149.png
1044,30248.png,['person'],/content/cleaned_images_with_text_removal/30248.png
1045,24857.png,[],/content/cleaned_images_with_text_removal/24857.png
1046,70169.png,"['person', 'person']",/content/cleaned_images_with_text_removal/70169.png
1047,47680.png,[],/content/cleaned_images_with_text_removal/47680.png
1048,48270.png,[],/content/cleaned_images_with_text_removal/48270.png
1049,81207.png,['person'],/content/cleaned_images_with_text_removal/81207.png
1050,09124.png,['person'],/content/cleaned_images_with_text_removal/09124.png
1051,80714.png,"['person', 'person', 'chair']",/content/cleaned_images_with_text_removal/80714.png
1052,85796.png,[],/content/cleaned_images_with_text_removal/85796.png
1053,73501.png,['person'],/content/cleaned_images_with_text_removal/73501.png
1054,75381.png,"['person', 'person']",/content/cleaned_images_with_text_removal/75381.png
1055,31479.png,['person'],/content/cleaned_images_with_text_removal/31479.png
1056,09786.png,"['car', 'person', 'person']",/content/cleaned_images_with_text_removal/09786.png
1057,72390.png,[],/content/cleaned_images_with_text_removal/72390.png
1058,97453.png,['person'],/content/cleaned_images_with_text_removal/97453.png
1059,41523.png,['person'],/content/cleaned_images_with_text_removal/41523.png
1060,69732.png,"['tie', 'person']",/content/cleaned_images_with_text_removal/69732.png
1061,74906.png,"['person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/74906.png
1062,46231.png,"['person', 'person', 'person', 'person', 'person', 'person', 'person']",/content/cleaned_images_with_text_removal/46231.png
1063,46295.png,[],/content/cleaned_images_with_text_removal/46295.png
1064,79150.png,[],/content/cleaned_images_with_text_removal/79150.png
1065,73619.png,['person'],/content/cleaned_images_with_text_removal/73619.png
1066,24356.png,"['apple', 'apple']",/content/cleaned_images_with_text_removal/24356.png
1067,16275.png,"['person', 'person']",/content/cleaned_images_with_text_removal/16275.png
1068,52641.png,['person'],/content/cleaned_images_with_text_removal/52641.png
1069,80193.png,['person'],/content/cleaned_images_with_text_removal/80193.png
1070,25138.png,[],/content/cleaned_images_with_text_removal/25138.png
1071,90846.png,[],/content/cleaned_images_with_text_removal/90846.png
1072,20715.png,"['person', 'remote', 'person']",/content/cleaned_images_with_text_removal/20715.png
1073,19470.png,"['person', 'person']",/content/cleaned_images_with_text_removal/19470.png
1074,32867.png,[],/content/cleaned_images_with_text_removal/32867.png
1075,81423.png,"['person', 'person', 'tie', 'tie', 'person']",/content/cleaned_images_with_text_removal/81423.png
1076,84609.png,['person'],/content/cleaned_images_with_text_removal/84609.png
1077,02456.png,[],/content/cleaned_images_with_text_removal/02456.png
1078,73406.png,[],/content/cleaned_images_with_text_removal/73406.png
1079,07692.png,"['person', 'person', 'car']",/content/cleaned_images_with_text_removal/07692.png
1080,34206.png,"['person', 'cat']",/content/cleaned_images_with_text_removal/34206.png
1081,91856.png,[],/content/cleaned_images_with_text_removal/91856.png
1082,34508.png,[],/content/cleaned_images_with_text_removal/34508.png
1083,84036.png,['person'],/content/cleaned_images_with_text_removal/84036.png
1084,42185.png,['person'],/content/cleaned_images_with_text_removal/42185.png
1085,12089.png,['person'],/content/cleaned_images_with_text_removal/12089.png
1086,24576.png,"['person', 'person']",/content/cleaned_images_with_text_removal/24576.png
1087,45730.png,[],/content/cleaned_images_with_text_removal/45730.png
1088,17308.png,[],/content/cleaned_images_with_text_removal/17308.png
1089,79451.png,['person'],/content/cleaned_images_with_text_removal/79451.png
1090,39815.png,[],/content/cleaned_images_with_text_removal/39815.png
1091,59613.png,['person'],/content/cleaned_images_with_text_removal/59613.png
1092,64318.png,[],/content/cleaned_images_with_text_removal/64318.png
1093,30481.png,"['person', 'person']",/content/cleaned_images_with_text_removal/30481.png
1094,34825.png,[],/content/cleaned_images_with_text_removal/34825.png
1095,68391.png,[],/content/cleaned_images_with_text_removal/68391.png
1096,10967.png,['person'],/content/cleaned_images_with_text_removal/10967.png
1097,51890.png,"['person', 'person', 'handbag']",/content/cleaned_images_with_text_removal/51890.png
1098,79584.png,"['person', 'person', 'tie']",/content/cleaned_images_with_text_removal/79584.png
1099,16923.png,"['person', 'chair']",/content/cleaned_images_with_text_removal/16923.png
1100,96184.png,['person'],/content/cleaned_images_with_text_removal/96184.png
1101,68745.png,[],/content/cleaned_images_with_text_removal/68745.png
1102,39867.png,['person'],/content/cleaned_images_with_text_removal/39867.png
1103,04295.png,[],/content/cleaned_images_with_text_removal/04295.png
